IMU Time (s), Acc x, Acc y, Acc z, Ori yaw, Ori pitch, Ori roll, Mag Time (s), Mag x, Mag y, Mag z
1871.088592, 0.013427734375, -0.0067138671875, 0.0054931640625, -2.88330078125, 0.4677734375, 0.1337890625
1871.109199, 0.01025390625, -0.006103515625, 0.00390625, -2.8828125, 0.470703125, 0.134765625
1871.129807, 0.0084228515625, -0.00714111328125, 0.00250244140625, -2.8857421875, 0.47265625, 0.1337890625
1871.150414, 0.00689697265625, -0.00830078125, 0.0015869140625, -2.888671875, 0.4736328125, 0.1328125
1871.171022, 0.00299072265625, -0.00799560546875, 0.001953125, -2.8896484375, 0.4765625, 0.1328125
1871.19163, 0.00762939453125, -0.008544921875, 0.00341796875, -2.8876953125, 0.47021484375, 0.13232421875
1871.212237, 0.0062255859375, -0.0101318359375, 0.000244140625, -2.89111328125, 0.47265625, 0.130859375
1871.232845, 0.00799560546875, -0.01361083984375, -0.00054931640625, -2.8974609375, 0.470703125, 0.126953125
1871.253453, 0.00128173828125, -0.01568603515625, -0.001220703125, -2.90478515625, 0.47705078125, 0.12451171875
1871.27406, -0.001708984375, -0.01446533203125, -0.00201416015625, -2.90283203125, 0.4794921875, 0.12646484375
1871.294668, -0.00311279296875, -0.01422119140625, -0.002197265625, -2.90283203125, 0.47998046875, 0.126953125
1871.315275, -0.00555419921875, -0.00933837890625, -0.00482177734375, -2.892578125, 0.482421875, 0.13330078125
1871.335883, -0.0045166015625, -0.00555419921875, -0.001708984375, -2.88330078125, 0.47900390625, 0.1376953125
1871.356491, -0.0052490234375, -0.00067138671875, -0.00286865234375, -2.87255859375, 0.4794921875, 0.1435546875
1871.377099, -0.0068359375, 0.00262451171875, -0.00408935546875, -2.865234375, 0.48046875, 0.14794921875
1871.397706, -0.01019287109375, 0.00640869140625, -0.004150390625, -2.8583984375, 0.48291015625, 0.15283203125
1871.418314, -0.010009765625, 0.00634765625, -0.0037841796875, -2.85791015625, 0.48193359375, 0.15283203125
1871.438921, -0.01385498046875, 0.00848388671875, -0.01055908203125, -2.85546875, 0.48828125, 0.15673828125
1871.459529, -0.01361083984375, 0.01092529296875, -0.0098876953125, -2.84912109375, 0.48681640625, 0.15966796875
1871.480137, -0.01690673828125, 0.012939453125, -0.01092529296875, -2.8466796875, 0.48974609375, 0.162109375
1871.500744, -0.0185546875, 0.01068115234375, -0.0098876953125, -2.8515625, 0.490234375, 0.15966796875
1871.521352, -0.01885986328125, 0.00958251953125, -0.0078125, -2.853515625, 0.4892578125, 0.158203125
1871.54196, -0.02178955078125, 0.0107421875, -0.009765625, -2.8525390625, 0.4921875, 0.16015625
1871.562567, -0.023193359375, 0.01422119140625, -0.00799560546875, -2.84521484375, 0.4921875, 0.1640625
1871.583175, -0.0189208984375, 0.014404296875, -0.00750732421875, -2.841796875, 0.4873046875, 0.16455078125
1871.603783, -0.0196533203125, 0.01556396484375, -0.00775146484375, -2.83935546875, 0.48779296875, 0.166015625
1871.62439, -0.01434326171875, 0.01568603515625, -0.0064697265625, -2.8349609375, 0.4814453125, 0.166015625
1871.644998, -0.01202392578125, 0.01556396484375, -0.009033203125, -2.8330078125, 0.47998046875, 0.16650390625
1871.665605, -0.00506591796875, 0.010986328125, -0.0069580078125, -2.837890625, 0.47265625, 0.16064453125
1871.686213, 0, 0.0072021484375, -0.00262451171875, -2.84228515625, 0.4658203125, 0.1552734375
1871.706821, -0.00054931640625, 0.00384521484375, -0.00048828125, -2.84912109375, 0.46484375, 0.1513671875
1871.727428, 0.00640869140625, 0.0010986328125, 0.001953125, -2.85009765625, 0.45703125, 0.14794921875
1871.748036, 0.01031494140625, 0, 0.0023193359375, -2.849609375, 0.453125, 0.146484375
1871.768644, 0.0133056640625, -0.00238037109375, 0.00445556640625, -2.8525390625, 0.44921875, 0.1435546875
1871.789251, 0.01544189453125, -0.0035400390625, 0.005615234375, -2.853515625, 0.4462890625, 0.14208984375
1871.809859, 0.01666259765625, -0.00225830078125, 0.0045166015625, -2.84912109375, 0.4453125, 0.14404296875
1871.830467, 0.02032470703125, -0.00152587890625, 0.00860595703125, -2.8447265625, 0.43994140625, 0.14404296875
1871.851074, 0.0184326171875, -0.00079345703125, 0.00738525390625, -2.84375, 0.44189453125, 0.1455078125
1871.871682, 0.01922607421875, -0.00213623046875, 0.0086669921875, -2.84619140625, 0.4404296875, 0.1435546875
1871.892289, 0.02008056640625, -0.00164794921875, 0.00933837890625, -2.84423828125, 0.439453125, 0.14404296875
1871.912897, 0.0166015625, -0.0018310546875, 0.00848388671875, -2.8466796875, 0.44287109375, 0.14453125
1871.933505, 0.0164794921875, -0.00262451171875, 0.0091552734375, -2.84814453125, 0.44287109375, 0.1435546875
1871.954113, 0.01593017578125, -0.0040283203125, 0.01019287109375, -2.8515625, 0.44287109375, 0.1416015625
1871.97472, 0.0159912109375, -0.0028076171875, 0.009521484375, -2.8486328125, 0.443359375, 0.1435546875
1871.995328, 0.01690673828125, -0.00433349609375, 0.01171875, -2.85107421875, 0.44140625, 0.1416015625
1872.015935, 0.0167236328125, -0.00701904296875, 0.01214599609375, -2.857421875, 0.44189453125, 0.13818359375
1872.036543, 0.01220703125, -0.00689697265625, 0.01123046875, -2.85986328125, 0.44677734375, 0.138671875
1872.057151, 0.01080322265625, -0.00439453125, 0.0096435546875, -2.85498046875, 0.44873046875, 0.14208984375
1872.077758, 0.01220703125, -0.0072021484375, 0.0098876953125, -2.8603515625, 0.447265625, 0.138671875
1872.098366, 0.00811767578125, -0.008544921875, 0.0089111328125, -2.8662109375, 0.4521484375, 0.13720703125
1872.118974, 0.00396728515625, -0.00823974609375, 0.00714111328125, -2.8681640625, 0.45703125, 0.13818359375
1872.139581, 0.00360107421875, -0.0048828125, 0.004150390625, -2.8603515625, 0.45849609375, 0.142578125
1872.160189, 0.006103515625, -0.00244140625, 0.00701904296875, -2.85302734375, 0.455078125, 0.1455078125
1872.180796, 0.004638671875, -0.00164794921875, 0.00640869140625, -2.8525390625, 0.45654296875, 0.146484375
1872.201404, 0.0030517578125, -0.00189208984375, 0.00628662109375, -2.85400390625, 0.45849609375, 0.14599609375
1872.222012, -0.00115966796875, 6.103515625e-05, 0.00250244140625, -2.8525390625, 0.46435546875, 0.1494140625
1872.242619, 0.000732421875, -0.0003662109375, 0.00140380859375, -2.85205078125, 0.46337890625, 0.14892578125
1872.263227, -0.0035400390625, -0.00146484375, 0.0025634765625, -2.857421875, 0.46728515625, 0.1474609375
1872.283835, -0.00634765625, -0.00408935546875, 0.00244140625, -2.865234375, 0.47021484375, 0.14453125
1872.304442, -0.00604248046875, -0.00384521484375, 0.00140380859375, -2.8642578125, 0.470703125, 0.14501953125
1872.32505, -0.00811767578125, -0.00164794921875, 0.0010986328125, -2.86083984375, 0.47265625, 0.1474609375
1872.345658, -0.01068115234375, 0.00323486328125, -0.00177001953125, -2.85205078125, 0.4765625, 0.154296875
1872.366265, -0.0120849609375, 0.0064697265625, -0.0009765625, -2.84619140625, 0.4775390625, 0.15771484375
1872.386873, -0.01409912109375, 0.00933837890625, -0.00274658203125, -2.84130859375, 0.48046875, 0.16162109375
1872.407481, -0.01446533203125, 0.0076904296875, -0.00372314453125, -2.84521484375, 0.4814453125, 0.15966796875
1872.428088, -0.0147705078125, 0.00408935546875, -0.005126953125, -2.853515625, 0.48291015625, 0.15576171875
1872.448696, -0.01263427734375, 0.00408935546875, -0.0006103515625, -2.85205078125, 0.47900390625, 0.15478515625
1872.469304, -0.01153564453125, 0.005126953125, -0.0030517578125, -2.849609375, 0.47900390625, 0.15673828125
1872.489911, -0.01397705078125, 0.00421142578125, -0.0068359375, -2.85302734375, 0.4833984375, 0.15625
1872.510519, -0.012451171875, 0.00390625, -0.0057373046875, -2.85302734375, 0.48193359375, 0.15576171875
1872.531127, -0.01129150390625, 0.00396728515625, -0.00543212890625, -2.85205078125, 0.48046875, 0.15576171875
1872.551734, -0.00860595703125, 0.00274658203125, -0.00616455078125, -2.853515625, 0.478515625, 0.154296875
1872.572342, -0.00811767578125, 0.00079345703125, -0.006591796875, -2.857421875, 0.478515625, 0.15185546875
1872.592949, -0.009521484375, -0.00201416015625, -0.0078125, -2.86474609375, 0.48095703125, 0.1484375
1872.613557, -0.005859375, -0.00390625, -0.008056640625, -2.86669921875, 0.47802734375, 0.146484375
1872.634165, -0.00555419921875, -0.0020751953125, -0.0054931640625, -2.8623046875, 0.47607421875, 0.14794921875
1872.654772, -0.00958251953125, 0.00201416015625, -0.0089111328125, -2.8564453125, 0.4814453125, 0.15380859375
1872.67538, -0.00189208984375, 0.00250244140625, -0.00469970703125, -2.8505859375, 0.47216796875, 0.1533203125
1872.695988, -0.00384521484375, 0.002197265625, -0.00323486328125, -2.8525390625, 0.47314453125, 0.15283203125
1872.716595, -0.00128173828125, 0.0029296875, -0.00238037109375, -2.849609375, 0.47021484375, 0.1533203125
1872.737203, 0.004150390625, 0.001953125, -0.00384521484375, -2.84814453125, 0.4658203125, 0.15234375
1872.75781, 0.0020751953125, 0.0009765625, -0.00164794921875, -2.85205078125, 0.466796875, 0.150390625
1872.778418, 0.0032958984375, -0.0003662109375, -0.00360107421875, -2.8544921875, 0.466796875, 0.1494140625
1872.799026, 0.00543212890625, 0.000244140625, -0.00128173828125, -2.8515625, 0.46337890625, 0.1494140625
1872.819634, 0.00616455078125, 0.0001220703125, -0.00347900390625, -2.8515625, 0.4638671875, 0.1494140625
1872.840241, 0.007080078125, 0.0015869140625, -0.0025634765625, -2.84765625, 0.46240234375, 0.15087890625
1872.860849, 0.008544921875, 0.00238037109375, -0.001953125, -2.8447265625, 0.46044921875, 0.15185546875
1872.881456, 0.0081787109375, 0, -0.00408935546875, -2.85107421875, 0.4619140625, 0.1494140625
1872.902064, 0.00384521484375, -0.002197265625, -0.00439453125, -2.85888671875, 0.46630859375, 0.146484375
1872.922672, 0.0015869140625, -0.002685546875, -0.00299072265625, -2.861328125, 0.4677734375, 0.1455078125
1872.943279, 0.00213623046875, -0.0032958984375, -0.00335693359375, -2.8623046875, 0.46728515625, 0.14453125
1872.963887, -0.00213623046875, -0.00244140625, -0.001953125, -2.86328125, 0.47021484375, 0.1455078125
1872.984494, -0.00164794921875, -0.005126953125, -0.00250244140625, -2.869140625, 0.47021484375, 0.14208984375
1873.005102, -0.00225830078125, -0.00531005859375, -0.0010986328125, -2.8701171875, 0.4697265625, 0.1416015625
1873.02571, -0.0025634765625, -0.0032958984375, -0.00177001953125, -2.86572265625, 0.47021484375, 0.14404296875
1873.046317, -0.00079345703125, -0.000244140625, -0.00146484375, -2.85791015625, 0.4677734375, 0.1474609375
1873.066925, -0.00274658203125, -0.001708984375, -0.0020751953125, -2.86279296875, 0.4697265625, 0.1455078125
1873.087533, -0.00518798828125, -0.00042724609375, -0.00244140625, -2.861328125, 0.47216796875, 0.14697265625
1873.10814, -0.00274658203125, -0.00244140625, -0.00152587890625, -2.8642578125, 0.46923828125, 0.14453125
1873.128748, -0.00469970703125, -0.0015869140625, -0.00146484375, -2.86376953125, 0.470703125, 0.1455078125
1873.149355, -0.005126953125, -0.00238037109375, -0.005859375, -2.86572265625, 0.47265625, 0.14501953125
1873.169963, -0.00433349609375, -0.00164794921875, -0.0018310546875, -2.86376953125, 0.4697265625, 0.14501953125
1873.190571, -0.00665283203125, -0.0020751953125, -0.00250244140625, -2.8662109375, 0.47216796875, 0.14453125
1873.211179, -0.0111083984375, 0.0006103515625, -0.00274658203125, -2.86279296875, 0.47607421875, 0.14794921875
1873.231786, -0.00927734375, 0.001953125, -0.001708984375, -2.85888671875, 0.47314453125, 0.1494140625
1873.252394, -0.00933837890625, 0.001953125, -0.001220703125, -2.85888671875, 0.47265625, 0.14892578125
1873.273001, -0.01171875, 0.00244140625, 0.000732421875, -2.859375, 0.4736328125, 0.14892578125
1873.293609, -0.00927734375, 0.0028076171875, -0.00115966796875, -2.85693359375, 0.47216796875, 0.14990234375
1873.314217, -0.010009765625, 0.0052490234375, -0.001220703125, -2.85205078125, 0.47216796875, 0.15234375
1873.334824, -0.00732421875, 0.00592041015625, -0.00079345703125, -2.8486328125, 0.46923828125, 0.1533203125
1873.355432, -0.00286865234375, 0.0048828125, -0.00048828125, -2.84814453125, 0.46435546875, 0.15185546875
1873.37604, -0.00616455078125, 0.0029296875, -0.0008544921875, -2.8544921875, 0.4677734375, 0.1494140625
1873.396647, -0.001220703125, 0.0003662109375, -0.00140380859375, -2.85693359375, 0.462890625, 0.146484375
1873.417255, 0.00079345703125, -0.00103759765625, -0.00042724609375, -2.85888671875, 0.4599609375, 0.14453125
1873.437863, 0.0009765625, -0.001220703125, 0, -2.85888671875, 0.45947265625, 0.14404296875
1873.45847, 0.0013427734375, -0.0020751953125, 0.00128173828125, -2.86083984375, 0.45849609375, 0.142578125
1873.479078, 0.001708984375, -0.00128173828125, 0.0023193359375, -2.8583984375, 0.45703125, 0.14306640625
1873.499686, 0.0052490234375, 0.0013427734375, 0.00274658203125, -2.85009765625, 0.453125, 0.146484375
1873.520293, 0.0079345703125, 0.00128173828125, 0.00140380859375, -2.84814453125, 0.45068359375, 0.146484375
1873.540901, 0.00732421875, 0.0018310546875, 0.005859375, -2.84716796875, 0.44873046875, 0.146484375
1873.561508, 0.01007080078125, 0.00103759765625, 0.0067138671875, -2.84716796875, 0.4453125, 0.14501953125
1873.582116, 0.0142822265625, 0, 0.0078125, -2.8466796875, 0.44091796875, 0.1435546875
1873.602724, 0.01513671875, -0.00274658203125, 0.0084228515625, -2.8525390625, 0.439453125, 0.14013671875
1873.623331, 0.0155029296875, -0.0052490234375, 0.0113525390625, -2.85791015625, 0.43798828125, 0.13671875
1873.643939, 0.0137939453125, -0.00299072265625, 0.009033203125, -2.853515625, 0.4404296875, 0.1396484375
1873.664547, 0.0201416015625, -0.003173828125, 0.011962890625, -2.849609375, 0.4326171875, 0.138671875
1873.685154, 0.01788330078125, -0.0003662109375, 0.0098876953125, -2.8447265625, 0.435546875, 0.142578125
1873.705762, 0.01898193359375, 0.00030517578125, 0.009765625, -2.84228515625, 0.43408203125, 0.1435546875
1873.726369, 0.01806640625, 0.001953125, 0.00958251953125, -2.83837890625, 0.4345703125, 0.1455078125
1873.746977, 0.01641845703125, -0.00042724609375, 0.00848388671875, -2.845703125, 0.43701171875, 0.142578125
1873.767585, 0.0135498046875, 0, 0.0079345703125, -2.8466796875, 0.43994140625, 0.14306640625
1873.788193, 0.0115966796875, -0.00128173828125, 0.0076904296875, -2.8505859375, 0.44189453125, 0.1416015625
1873.8088, 0.0126953125, -0.0057373046875, 0.00714111328125, -2.8603515625, 0.44091796875, 0.13671875
1873.829408, 0.0111083984375, -0.005615234375, 0.00604248046875, -2.861328125, 0.44287109375, 0.13671875
1873.850015, 0.00897216796875, -0.0074462890625, 0.0052490234375, -2.86669921875, 0.4453125, 0.134765625
1873.870623, 0.00732421875, -0.007568359375, 0.00494384765625, -2.8681640625, 0.447265625, 0.134765625
1873.891231, 0.00689697265625, -0.00689697265625, 0.003662109375, -2.8671875, 0.4482421875, 0.1357421875
1873.911839, 0.009033203125, -0.0059814453125, 0.0009765625, -2.86328125, 0.447265625, 0.13720703125
1873.932446, 0.00518798828125, -0.00738525390625, 0.00140380859375, -2.869140625, 0.45068359375, 0.13525390625
1873.953054, 0.00152587890625, -0.00750732421875, 0.00335693359375, -2.8720703125, 0.45361328125, 0.134765625
1873.973661, -0.00384521484375, -0.00677490234375, 0.0009765625, -2.87353515625, 0.4599609375, 0.13623046875
1873.994269, -0.00469970703125, -0.00396728515625, -0.00213623046875, -2.86767578125, 0.4619140625, 0.14013671875
1874.014877, -0.00701904296875, -0.0023193359375, -0.0008544921875, -2.86572265625, 0.4638671875, 0.1416015625
1874.035484, -0.01214599609375, -0.00054931640625, -0.0035400390625, -2.86474609375, 0.4697265625, 0.14453125
1874.056092, -0.01171875, 0.000732421875, -0.0018310546875, -2.86181640625, 0.46875, 0.1455078125
1874.076699, -0.012939453125, 0.00347900390625, -0.00604248046875, -2.85693359375, 0.4716796875, 0.14990234375
1874.097307, -0.01409912109375, 0.00518798828125, -0.0057373046875, -2.85400390625, 0.47265625, 0.15185546875
1874.117915, -0.01641845703125, 0.00628662109375, -0.00494384765625, -2.85302734375, 0.474609375, 0.15283203125
1874.138522, -0.01739501953125, 0.00689697265625, -0.00994873046875, -2.8525390625, 0.47802734375, 0.154296875
1874.15913, -0.01690673828125, 0.0068359375, -0.01690673828125, -2.8525390625, 0.4814453125, 0.15576171875
1874.179738, -0.0186767578125, 0.0069580078125, -0.01251220703125, -2.853515625, 0.48095703125, 0.15478515625
1874.200345, -0.0181884765625, 0.0050048828125, -0.0125732421875, -2.857421875, 0.48095703125, 0.15283203125
1874.220953, -0.01617431640625, 0.0048828125, -0.00994873046875, -2.85693359375, 0.47802734375, 0.15185546875
1874.241561, -0.01544189453125, 0.00408935546875, -0.01336669921875, -2.8583984375, 0.4794921875, 0.15185546875
1874.262168, -0.01470947265625, 0.0048828125, -0.010498046875, -2.8564453125, 0.4775390625, 0.15185546875
1874.282776, -0.0123291015625, 0.00567626953125, -0.00970458984375, -2.85302734375, 0.47509765625, 0.15283203125
1874.303384, -0.01068115234375, 0.00665283203125, -0.00946044921875, -2.85009765625, 0.47314453125, 0.15380859375
1874.323991, -0.01043701171875, 0.0078125, -0.0072021484375, -2.84765625, 0.47216796875, 0.15478515625
1874.344599, -0.00921630859375, 0.00823974609375, -0.0074462890625, -2.84619140625, 0.4716796875, 0.1552734375
1874.365207, -0.008544921875, 0.0096435546875, -0.00836181640625, -2.84326171875, 0.4716796875, 0.1572265625
1874.385814, -0.0047607421875, 0.009033203125, -0.00811767578125, -2.84228515625, 0.46826171875, 0.15625
1874.406422, -0.0057373046875, 0.0081787109375, -0.00567626953125, -2.84521484375, 0.46826171875, 0.15478515625
1874.427029, -0.003662109375, 0.007080078125, -0.00244140625, -2.8466796875, 0.46533203125, 0.15283203125
1874.447637, 0.00079345703125, 0.00579833984375, -0.00164794921875, -2.8466796875, 0.4609375, 0.1513671875
1874.468245, 0.00067138671875, 0.00360107421875, -0.0018310546875, -2.85205078125, 0.4619140625, 0.1484375
1874.488852, 0.00250244140625, 0.002197265625, -0.00079345703125, -2.8544921875, 0.4599609375, 0.146484375
1874.50946, 0.00445556640625, 0.0028076171875, 0.000732421875, -2.85205078125, 0.45751953125, 0.14697265625
1874.530068, 0.00421142578125, 0.0023193359375, 0.00091552734375, -2.853515625, 0.4580078125, 0.146484375
1874.550675, 0.0054931640625, 0.00286865234375, 0.0035400390625, -2.85205078125, 0.4560546875, 0.146484375
